Ticks, P1Time, P2Time, P3Time, TotalTime, Requests, Regions, Players, Rounds, HasQuest
1583411425, 950, 0, 49, 1007, 426, 87, 88, 19, 1
1583412432, 950, 0, 46, 1004, 399, 87, 87, 19, 1
1583413437, 950, 0, 51, 1005, 405, 87, 87, 19, 1
1583414442, 951, 0, 51, 1005, 417, 87, 91, 19, 1
1583415448, 951, 0, 51, 1007, 459, 87, 97, 19, 1
1583416455, 951, 0, 52, 1018, 380, 83, 81, 19, 1
1583417473, 950, 0, 43, 1011, 372, 83, 78, 19, 1
1583418484, 953, 0, 39, 1013, 340, 83, 74, 19, 1
1583419497, 950, 0, 55, 1023, 341, 83, 73, 19, 1
1583420520, 950, 0, 40, 1006, 336, 83, 71, 19, 1
1583421526, 950, 0, 43, 1004, 322, 83, 72, 19, 1
1583422531, 950, 0, 39, 1013, 338, 83, 73, 19, 1
1583423544, 950, 0, 41, 1009, 343, 83, 76, 19, 1
1583424553, 950, 0, 40, 1008, 341, 83, 75, 19, 1
1583425562, 950, 0, 46, 1009, 350, 84, 75, 19, 1
1583426572, 950, 0, 46, 1007, 354, 84, 78, 19, 1
1583427579, 950, 0, 38, 1004, 354, 84, 76, 19, 1
1583428583, 950, 0, 40, 1002, 348, 84, 75, 19, 1
1583429585, 951, 0, 44, 1006, 354, 84, 76, 19, 1
1583430591, 951, 0, 46, 1008, 342, 84, 73, 19, 1
1583431599, 951, 0, 44, 1005, 351, 84, 75, 19, 1
1583432605, 951, 0, 41, 1008, 333, 84, 71, 19, 1
1583433613, 950, 0, 45, 1005, 326, 84, 70, 19, 1
1583434619, 953, 0, 41, 1009, 325, 84, 70, 19, 1
1583435628, 950, 0, 44, 1009, 329, 86, 75, 19, 1
1583436637, 951, 0, 51, 1019, 353, 86, 75, 19, 1
1583437657, 952, 0, 40, 1005, 346, 86, 73, 19, 1
1583438662, 951, 0, 48, 1007, 338, 86, 76, 19, 1
1583439671, 950, 0, 58, 1019, 355, 86, 77, 19, 1
1583440691, 951, 0, 43, 1007, 368, 86, 79, 19, 1
1583441698, 952, 0, 38, 1005, 336, 86, 76, 19, 1
1583442703, 950, 0, 43, 1006, 332, 86, 72, 19, 1
1583443709, 953, 0, 41, 1005, 329, 86, 71, 19, 1
1583444714, 952, 0, 37, 1009, 318, 86, 69, 19, 1
1583445723, 951, 0, 41, 1017, 315, 87, 75, 19, 1
1583446740, 950, 0, 38, 1009, 330, 87, 75, 19, 1
1583447749, 950, 0, 43, 1006, 358, 87, 77, 19, 1
1583448755, 951, 0, 40, 1004, 337, 87, 74, 19, 1
1583449760, 950, 0, 43, 1008, 349, 87, 79, 19, 1
1583450768, 950, 0, 47, 1006, 388, 87, 83, 19, 1
1583451774, 951, 0, 47, 1006, 391, 87, 86, 19, 1
1583452780, 952, 0, 52, 1010, 402, 87, 86, 19, 1
1583453790, 950, 0, 44, 1013, 382, 87, 82, 19, 1
1583454803, 951, 0, 50, 1007, 383, 87, 84, 19, 1
1583455810, 951, 0, 52, 1010, 387, 87, 83, 19, 1
1583456821, 950, 0, 44, 1006, 360, 86, 79, 19, 1
1583457827, 950, 0, 42, 1006, 334, 86, 74, 19, 1
1583458834, 951, 0, 40, 1004, 344, 86, 75, 19, 1
1583459839, 951, 0, 44, 1004, 346, 86, 75, 19, 1
1583460843, 950, 0, 42, 1006, 313, 86, 72, 19, 1
1583461849, 950, 0, 36, 1007, 319, 86, 68, 19, 1
1583462856, 952, 0, 39, 1008, 305, 86, 67, 19, 1
1583463864, 951, 0, 38, 1011, 298, 86, 65, 19, 1
1583464875, 952, 0, 34, 1008, 283, 86, 62, 19, 1
1583465884, 951, 0, 39, 1010, 291, 89, 76, 19, 1
1583466894, 951, 0, 47, 1011, 335, 89, 74, 19, 1
1583467905, 950, 0, 48, 1009, 348, 89, 75, 19, 1
1583468915, 951, 0, 37, 1005, 314, 89, 69, 19, 1
1583469920, 950, 0, 40, 1004, 300, 89, 65, 19, 1
1583470925, 950, 0, 39, 1006, 296, 89, 64, 19, 1
1583471931, 950, 0, 36, 1008, 285, 89, 60, 19, 1
1583472939, 952, 0, 36, 1008, 290, 89, 63, 19, 1
1583473947, 954, 0, 37, 1005, 305, 89, 65, 19, 1
1583474953, 950, 0, 38, 1003, 288, 89, 65, 19, 1
1583475956, 950, 0, 40, 1010, 306, 90, 71, 19, 1
1583476966, 951, 0, 43, 1003, 326, 90, 71, 19, 1
1583477969, 950, 0, 43, 1005, 338, 90, 76, 19, 1
1583478974, 950, 0, 52, 1020, 360, 90, 78, 19, 1
1583479994, 950, 0, 47, 1004, 357, 90, 84, 19, 1
1583480999, 951, 0, 44, 1005, 378, 90, 81, 19, 1
1583482006, 950, 0, 44, 1004, 362, 90, 78, 19, 1
1583483011, 950, 0, 44, 1003, 355, 90, 78, 19, 1
1583484014, 950, 0, 41, 1004, 342, 90, 74, 19, 1
1583485018, 951, 0, 43, 1005, 367, 90, 78, 19, 1
1583486023, 951, 0, 42, 1005, 338, 90, 75, 19, 1
1583487029, 950, 0, 43, 1005, 335, 90, 73, 19, 1
1583488034, 952, 0, 36, 1001, 334, 90, 73, 19, 1
1583489035, 951, 0, 51, 1012, 323, 90, 72, 19, 1
1583490048, 950, 0, 42, 1005, 302, 90, 68, 19, 1
1583491054, 951, 0, 40, 1007, 312, 90, 69, 19, 1
1583492061, 950, 0, 39, 1004, 308, 90, 68, 19, 1
1583493065, 950, 0, 39, 1007, 293, 90, 64, 19, 1
1583494073, 951, 0, 38, 1006, 283, 90, 63, 19, 1
1583495079, 951, 0, 36, 1006, 269, 90, 62, 19, 1
1583496086, 950, 0, 36, 1005, 263, 90, 60, 19, 1
1583497091, 951, 0, 30, 1007, 239, 90, 56, 19, 1
1583498098, 952, 0, 29, 1008, 251, 90, 56, 19, 1
1583499106, 952, 0, 32, 1007, 230, 90, 55, 19, 1
1583500113, 951, 0, 33, 1011, 239, 90, 56, 19, 1
1583501126, 950, 0, 36, 1009, 240, 90, 57, 19, 1
1583502135, 951, 0, 32, 1014, 241, 90, 54, 19, 1
1583503150, 951, 0, 28, 1009, 208, 90, 52, 19, 1
1583504159, 950, 0, 42, 1039, 219, 90, 53, 19, 1
1583505199, 950, 0, 34, 1019, 236, 90, 56, 19, 1
1583506218, 951, 0, 31, 1022, 219, 90, 54, 19, 1
1583507240, 950, 0, 30, 1024, 195, 90, 47, 19, 1
1583508264, 952, 0, 24, 1022, 189, 90, 46, 19, 1
1583509286, 951, 0, 28, 1025, 189, 90, 45, 19, 1
1583510311, 951, 0, 18, 1032, 170, 90, 41, 19, 1
1583511343, 950, 0, 23, 1029, 168, 90, 43, 19, 1
1583512372, 953, 0, 21, 1031, 177, 90, 42, 19, 1
1583513404, 950, 0, 19, 1039, 158, 90, 39, 19, 1
1583514443, 951, 0, 22, 1042, 137, 90, 35, 19, 1
1583515486, 950, 0, 16, 1042, 149, 90, 36, 19, 1
1583516528, 951, 0, 16, 1047, 143, 90, 35, 19, 1
1583517575, 950, 0, 17, 1046, 140, 90, 34, 19, 1
1583518621, 951, 0, 17, 1052, 126, 90, 32, 19, 1
1583519673, 951, 0, 15, 1051, 127, 90, 31, 19, 1
1583520724, 951, 0, 15, 1055, 124, 90, 29, 19, 1
1583521779, 951, 0, 15, 1049, 108, 90, 26, 19, 1
1583522828, 900, 0, 13, 1008, 91, 90, 24, 18, 1
1583523836, 900, 0, 13, 1006, 88, 90, 21, 18, 1
1583524843, 901, 0, 14, 1009, 83, 90, 19, 18, 1
1583525852, 901, 0, 12, 1015, 65, 90, 17, 18, 1
1583526867, 900, 0, 11, 1008, 61, 90, 17, 18, 1
