Ticks, P1Time, P2Time, P3Time, TotalTime, Requests, Regions, Players, Rounds, HasQuest, Replys
2355688039, 900, 0, 50, 1015, 209, 92, 78, 18, 1, 1372
2355689054, 900, 0, 46, 1013, 191, 92, 79, 18, 1, 1363
2355690068, 903, 0, 39, 1014, 188, 92, 78, 18, 1, 1359
2355691083, 901, 0, 44, 1020, 183, 92, 78, 18, 1, 1339
2355692103, 900, 0, 46, 1016, 185, 92, 78, 18, 1, 1352
2355693121, 900, 0, 46, 1017, 188, 92, 76, 18, 1, 1327
2355694138, 901, 0, 48, 1021, 191, 92, 80, 18, 1, 1398
2355695160, 901, 0, 52, 1012, 196, 92, 80, 18, 1, 1413
2355696172, 900, 0, 45, 1013, 184, 92, 78, 18, 1, 1382
2355697185, 902, 0, 45, 1015, 199, 92, 79, 18, 1, 1379
2355698200, 900, 0, 48, 1012, 192, 92, 82, 18, 1, 1406
2355699212, 903, 0, 48, 1015, 209, 92, 84, 18, 1, 1445
2355700228, 900, 0, 46, 1019, 200, 92, 79, 18, 1, 1381
2355701247, 900, 0, 45, 1019, 213, 92, 77, 18, 1, 1358
2355702267, 900, 0, 49, 1008, 185, 92, 80, 18, 1, 1369
2355703275, 900, 0, 46, 1014, 196, 92, 81, 18, 1, 1416
2355704289, 900, 0, 48, 1018, 187, 92, 81, 18, 1, 1429
2355705307, 901, 0, 54, 1010, 211, 92, 83, 18, 1, 1455
2355706318, 900, 0, 50, 1012, 204, 92, 83, 18, 1, 1460
2355707330, 902, 0, 49, 1012, 208, 92, 83, 18, 1, 1465
2355708343, 900, 0, 54, 1012, 189, 92, 85, 18, 1, 1474
2355709355, 900, 0, 45, 1014, 205, 92, 85, 18, 1, 1466
2355710370, 901, 0, 46, 1010, 251, 92, 82, 18, 1, 1452
2355711380, 901, 0, 48, 1016, 238, 92, 84, 18, 1, 1454
2355712396, 901, 0, 53, 1020, 211, 92, 83, 18, 1, 1473
2355713417, 901, 0, 49, 1013, 203, 92, 82, 18, 1, 1423
2355714432, 901, 0, 45, 1010, 185, 92, 81, 18, 1, 1442
2355715442, 901, 0, 54, 1017, 220, 92, 85, 18, 1, 1476
2355716459, 900, 0, 48, 1016, 212, 92, 79, 18, 1, 1415
2355717475, 900, 0, 47, 1011, 208, 92, 80, 18, 1, 1362
2355718486, 900, 0, 51, 1026, 211, 92, 81, 18, 1, 1369
2355719512, 900, 0, 49, 1012, 209, 92, 77, 18, 1, 1340
2355720524, 900, 0, 43, 1013, 209, 92, 79, 18, 1, 1369
2355721538, 901, 0, 49, 1016, 185, 92, 84, 18, 1, 1450
2355722554, 901, 0, 57, 1018, 207, 92, 85, 18, 1, 1481
2355723572, 900, 0, 52, 1018, 212, 92, 84, 18, 1, 1468
2355724591, 902, 0, 44, 1026, 213, 92, 81, 18, 1, 1425
2355725617, 900, 0, 39, 1021, 192, 92, 82, 18, 1, 1440
2355726638, 900, 0, 54, 1016, 187, 92, 83, 18, 1, 1444
2355727655, 902, 0, 46, 1021, 216, 92, 81, 18, 1, 1420
2355728677, 900, 0, 49, 1017, 198, 92, 80, 18, 1, 1415
