Ticks, P1Time, P2Time, P3Time, TotalTime, Requests, Regions, Players, Rounds, HasQuest, Replys
2354150115, 950, 0, 72, 1043, 462, 9, 93, 19, 0, 1752
2354151158, 951, 0, 74, 1043, 458, 9, 91, 19, 0, 1729
2354152201, 950, 0, 72, 1043, 454, 9, 91, 19, 0, 1729
2354153244, 900, 0, 75, 1006, 441, 9, 91, 18, 0, 1637
2354154250, 951, 0, 79, 1054, 442, 9, 90, 19, 0, 1693
2354155304, 950, 0, 76, 1045, 449, 9, 90, 19, 0, 1698
2354156349, 950, 0, 70, 1049, 449, 9, 90, 19, 0, 1702
2354157398, 951, 0, 66, 1044, 448, 9, 89, 19, 0, 1690
2354158442, 951, 0, 74, 1043, 438, 9, 90, 19, 0, 1692
2354159485, 951, 1, 82, 1055, 446, 9, 91, 19, 0, 1723
2354160540, 950, 0, 77, 1048, 444, 9, 91, 19, 0, 1729
2354161588, 901, 0, 74, 1003, 422, 9, 91, 18, 0, 1631
2354162591, 951, 0, 81, 1054, 460, 9, 91, 19, 0, 1717
2354163645, 952, 0, 76, 1051, 436, 9, 90, 19, 0, 1695
2354164696, 952, 0, 81, 1048, 434, 9, 90, 19, 0, 1692
2354165744, 951, 0, 76, 1047, 438, 9, 89, 19, 0, 1691
2354166791, 901, 0, 77, 1001, 418, 9, 89, 18, 0, 1602
2354167792, 951, 0, 71, 1047, 435, 9, 89, 19, 0, 1675
2354168839, 901, 0, 80, 1010, 412, 9, 88, 18, 0, 1574
2354169849, 951, 1, 71, 1045, 430, 9, 89, 19, 0, 1689
2354170894, 951, 1, 66, 1043, 423, 9, 88, 19, 0, 1661
2354171937, 901, 0, 77, 1001, 396, 9, 87, 18, 0, 1537
2354172938, 952, 0, 69, 1045, 402, 9, 84, 19, 0, 1596
2354173983, 950, 0, 66, 1045, 409, 9, 84, 19, 0, 1578
2354175028, 952, 0, 66, 1039, 396, 9, 84, 19, 0, 1580
2354176067, 950, 0, 69, 1051, 386, 9, 83, 19, 0, 1563
2354177119, 950, 0, 64, 1049, 398, 9, 84, 19, 0, 1576
2354178168, 950, 0, 69, 1053, 418, 9, 84, 19, 0, 1596
2354179221, 950, 0, 70, 1050, 410, 9, 85, 19, 0, 1598
2354180271, 950, 1, 63, 1048, 414, 9, 85, 19, 0, 1615
2354181319, 952, 0, 66, 1039, 407, 9, 85, 19, 0, 1603
2354182358, 951, 0, 59, 1037, 395, 9, 83, 19, 0, 1563
2354183395, 950, 0, 66, 1045, 409, 9, 82, 19, 0, 1558
2354184440, 950, 0, 65, 1038, 391, 9, 82, 19, 0, 1558
2354185478, 951, 0, 61, 1042, 388, 9, 82, 19, 0, 1558
2354186520, 950, 0, 65, 1040, 397, 9, 83, 19, 0, 1566
2354187560, 951, 0, 67, 1043, 395, 9, 81, 19, 0, 1539
2354188603, 950, 0, 60, 1039, 391, 9, 80, 19, 0, 1520
2354189643, 950, 1, 63, 1044, 389, 9, 81, 19, 0, 1523
2354190687, 900, 0, 74, 1003, 360, 9, 79, 18, 0, 1422
2354191690, 951, 0, 61, 1048, 395, 9, 81, 19, 0, 1522
2354192738, 950, 1, 68, 1042, 394, 9, 80, 19, 0, 1520
2354193780, 951, 0, 71, 1046, 394, 9, 80, 19, 0, 1503
2354194826, 952, 0, 70, 1048, 377, 9, 78, 19, 0, 1452
2354195874, 951, 0, 61, 1044, 360, 9, 77, 19, 0, 1450
2354196918, 950, 0, 68, 1049, 373, 9, 76, 19, 0, 1426
2354197967, 900, 1, 63, 1007, 356, 9, 75, 18, 0, 1350
2354198974, 902, 1, 62, 1001, 352, 9, 75, 18, 0, 1350
2354199975, 953, 0, 61, 1047, 377, 9, 75, 19, 0, 1416
2354201022, 901, 0, 69, 1009, 345, 9, 75, 18, 0, 1335
2354202031, 900, 1, 66, 1009, 353, 9, 75, 18, 0, 1335
2354203040, 951, 0, 60, 1051, 356, 9, 74, 19, 0, 1396
2354204091, 951, 0, 58, 1046, 360, 9, 74, 19, 0, 1390
2354205137, 951, 1, 61, 1044, 352, 9, 74, 19, 0, 1385
2354206181, 950, 0, 65, 1042, 368, 9, 75, 19, 0, 1410
2354207223, 951, 0, 70, 1045, 371, 9, 75, 19, 0, 1412
2354208268, 952, 0, 55, 1043, 353, 9, 73, 19, 0, 1376
2354209311, 952, 0, 56, 1043, 358, 9, 73, 19, 0, 1384
2354210354, 950, 0, 58, 1043, 351, 9, 74, 19, 0, 1396
2354211397, 951, 0, 62, 1044, 360, 9, 74, 19, 0, 1395
2354212441, 950, 0, 59, 1046, 359, 9, 75, 19, 0, 1416
2354213487, 952, 1, 67, 1052, 375, 9, 75, 19, 0, 1418
2354214539, 951, 0, 69, 1056, 367, 9, 76, 19, 0, 1435
2354215595, 950, 1, 63, 1053, 362, 9, 74, 19, 0, 1382
