Ticks, P1Time, P2Time, P3Time, TotalTime, Requests, Regions, Players, Rounds, HasQuest, Replys
2354306057, 950, 0, 23, 1046, 115, 9, 22, 19, 1, 418
2354307103, 950, 0, 20, 1051, 105, 9, 22, 19, 1, 400
2354308154, 953, 0, 19, 1042, 98, 9, 20, 19, 1, 380
2354309196, 951, 0, 18, 1042, 100, 9, 20, 19, 1, 380
2354310238, 950, 0, 18, 1048, 99, 9, 20, 19, 1, 371
2354311287, 950, 0, 18, 1039, 89, 9, 18, 19, 1, 342
2354312326, 900, 0, 18, 1002, 89, 9, 18, 18, 1, 323
2354313329, 952, 0, 14, 1042, 80, 9, 17, 19, 1, 323
2354314371, 951, 0, 14, 1045, 79, 9, 16, 19, 1, 304
2354315416, 900, 0, 16, 1010, 80, 9, 16, 18, 1, 288
2354316426, 951, 0, 16, 1050, 84, 9, 16, 19, 1, 303
2354317476, 951, 0, 16, 1046, 75, 9, 15, 19, 1, 285
2354318522, 901, 0, 18, 1005, 68, 9, 15, 18, 1, 261
2354319527, 951, 0, 14, 1050, 70, 9, 14, 19, 1, 266
2354320577, 951, 0, 15, 1050, 61, 9, 14, 19, 1, 232
2354321627, 950, 0, 13, 1049, 62, 9, 12, 19, 1, 228
2354322676, 950, 0, 14, 1052, 62, 9, 12, 19, 1, 228
2354323728, 950, 1, 12, 1051, 55, 9, 12, 19, 1, 215
2354324779, 900, 0, 15, 1002, 53, 9, 11, 18, 1, 198
2354325781, 951, 0, 12, 1055, 55, 9, 11, 19, 1, 209
2354326836, 951, 0, 13, 1051, 57, 9, 11, 19, 1, 209
2354327887, 950, 0, 9, 1051, 52, 9, 11, 19, 1, 200
2354328938, 950, 0, 12, 1049, 46, 9, 10, 19, 1, 180
2354329987, 952, 0, 14, 1053, 44, 9, 9, 19, 1, 171
2354331040, 952, 0, 6, 1044, 45, 9, 9, 19, 1, 171
2354332084, 951, 0, 13, 1050, 47, 9, 9, 19, 1, 171
2354333134, 952, 0, 10, 1047, 43, 9, 9, 19, 1, 171
2354334181, 950, 0, 13, 1051, 44, 9, 9, 19, 1, 171
2354335233, 952, 0, 11, 1052, 46, 9, 9, 19, 1, 171
2354336285, 950, 0, 14, 1050, 40, 9, 9, 19, 1, 151
2354337335, 950, 0, 9, 1049, 32, 9, 7, 19, 1, 133
